battery initialized!
7804438,4.89
7865612,4.88
7925617,4.90
7986672,4.90
8046797,4.90
8107873,4.89
8168958,4.90
8230025,4.88
8290122,4.90
8350205,4.89
8411271,4.88
8472317,4.89
8533455,4.90
8593456,4.89
8653652,4.87
8713709,4.89
8773782,4.87
8834921,4.91
8896048,4.88
8957168,4.88
9019166,4.87
9080214,4.87
9140360,4.87
9201450,4.89
9262462,4.87
9322591,4.89
9382681,4.88
9443698,4.88
9504601,4.87
9566873,4.89
9627014,4.85
9689041,4.85
9749187,4.87
9810193,4.85
9871401,4.87
9933410,4.86
9993451,4.87
10053526,4.88
10113718,4.87
10173732,4.87
10235786,4.85
10295916,4.88
10356020,4.87
10416148,4.87
10478153,4.85
10539289,4.85
10600381,4.86
10660413,4.86
10721500,4.85
10781607,4.86
10843666,4.84
10905713,4.86
10965850,4.86
11025920,4.83
11086035,4.85
11147118,4.86
11208202,4.85
11268270,4.83
11328371,4.83
11390372,4.83
11451517,4.83
11511637,4.83
11571687,4.85
11632828,4.84
11694777,4.81
11755960,4.83
11815987,4.84
11877003,4.85
11937139,4.84
11998148,4.83
12058253,4.81
12119312,4.82
12179413,4.81
12240603,4.82
12300610,4.81
12360681,4.83
12420778,4.83
12482773,4.84
12543912,4.81
12605991,4.83
12667146,4.83
12729173,4.82
12789307,4.82
12851313,4.81
12911379,4.81
12972433,4.85
13033514,4.82
13094587,4.81
13155671,4.81
13215786,4.81
13275889,4.83
13335929,4.83
13395988,4.80
13457079,4.80
13519173,4.80
13580354,4.81
13640447,4.81
13702422,4.81
13763572,4.81
13823646,4.81
13883674,4.80
13944763,4.81
14005863,4.81
14067984,4.81
14128097,4.78
14189101,4.82
14250259,4.82
14312328,4.81
14373470,4.81
14433508,4.82
14494545,4.81
14554686,4.81
14614770,4.81
14675847,4.81
14735937,4.78
14797034,4.81
14858067,4.81
14918270,4.81
14979308,4.81
15039389,4.81
15100379,4.78
15161500,4.78
15221598,4.80
15282639,4.80
15342821,4.80
15403870,4.79
15464969,4.81
15526051,4.81
15586144,4.78
15648234,4.78
15708299,4.79
15768429,4.79
15829523,4.78
15890615,4.78
15950719,4.78
16010750,4.78
16070939,4.80
16130986,4.79
16193028,4.79
16254203,4.80
16315263,4.79
16376397,4.80
16436451,4.79
16496560,4.78
16557596,4.79
16618710,4.77
16679828,4.80
16740885,4.78
16802035,4.79
16863174,4.78
16923234,4.80
16985314,4.76
17046423,4.78
17106507,4.78
17166593,4.77
17226650,4.79
17286785,4.79
17346872,4.79
17406973,4.78
17467058,4.78
17528099,4.78
17588217,4.78
17649384,4.78
17710440,4.78
17771521,4.79
17832563,4.77
17892725,4.79
17953800,4.79
18014885,4.78
18076965,4.78
18138077,4.78
18198182,4.78
18258234,4.78
18319307,4.78
18379353,4.74
18439497,4.78
18499579,4.75
18560665,4.76
18621741,4.78
18681789,4.76
18742905,4.77
18802955,4.78
18863072,4.76
18924117,4.76
18984244,4.78
19044289,4.76
19104408,4.77
19164504,4.76
19226551,4.78
19287629,4.77
19347772,4.76
19408854,4.78
19468878,4.76
19530070,4.76
19590123,4.78
19651166,4.78
19712249,4.77
19773383,4.77
19834482,4.77
19895573,4.76
19956605,4.75
20017705,4.76
20077822,4.77
20138934,4.76
20200011,4.77
20261105,4.78
20321191,4.78
20381260,4.76
20441343,4.76
20503395,4.76
20563480,4.76
20625561,4.76
20685691,4.76
20747739,4.75
20807876,4.75
20868970,4.76
20929074,4.78
20989157,4.74
21049249,4.76
21110335,4.74
21172379,4.74
21234486,4.76
21294624,4.76
21354723,4.76
21414762,4.76
21474875,4.76
21536041,4.76
21597123,4.76
21657221,4.75
21717312,4.76
21777419,4.78
21838476,4.74
21899568,4.75
21960671,4.76
22021817,4.76
22082932,4.76
22144023,4.76
22204119,4.76
22264164,4.72
22325275,4.74
22385452,4.76
22446465,4.72
22507604,4.74
22567649,4.74
22628797,4.73
22689900,4.75
22749989,4.76
22811087,4.74
22871192,4.75
22931295,4.74
22992367,4.74
23053414,4.75
23115520,4.74
23176658,4.75
23236720,4.73
23297852,4.74
23357958,4.72
23420067,4.74
23480169,4.73
23541312,4.74
23601363,4.70
23661469,4.74
23721536,4.75
23782514,4.74
23842834,4.72
23903905,4.74
23965014,4.74
24025176,4.72
24086144,4.74
24146214,4.73
24207424,4.74
24268546,4.69
24329616,4.73
24389680,4.74
24449797,4.72
24510798,4.73
24571926,4.72
24632811,4.72
24693089,4.71
24754193,4.72
24815271,4.72
24875418,4.73
24936541,4.72
24997908,4.72
25059894,4.71
25120067,4.73
25181051,4.72
25242272,4.71
25303230,4.71
25363316,4.72
25424450,4.70
25485632,4.72
25547617,4.70
25608854,4.70
25669959,4.70
25731939,4.69
25793048,4.71
25853172,4.71
25914274,4.71
25974367,4.71
26035516,4.71
26095696,4.72
26156671,4.71
26217794,4.70
26278863,4.71
26339007,4.72
26400157,4.69
26460187,4.70
26520246,4.69
26580330,4.69
26640575,4.70
26700619,4.70
26761667,4.71
26822837,4.69
26883936,4.70
26945018,4.69
27005188,4.70
27065296,4.69
27125320,4.71
27185568,4.70
27245638,4.71
27305698,4.68
27365769,4.71
27427797,4.69
27489994,4.69
27551096,4.67
27612140,4.64
27672315,4.67
27732387,4.66
27793490,4.63
27854578,4.64
27914735,4.65
27974911,4.62
28036896,4.63
28097118,4.61
28158160,4.63
28219098,4.63
28279416,4.62
28339448,4.61
28399572,4.60
28460711,4.61
28520731,4.61
28580898,4.63
28640920,4.63
28701005,4.63
28763013,4.63
